"pokemon_species_id","identifier","ja_hrkt","ja_roma","ko","zh_hant","fr","de","es","it","en","ja","zh_hans"
"736","grubbin","ようちゅうポケモン",,"유충포켓몬","幼蟲寶可夢","Pokémon Larve","Larven-Pokémon","Pokémon Pupa","Pokémon Coleolarva","Larva Pokémon","ようちゅうポケモン","幼虫宝可梦"
"737","charjabug","バッテリーポケモン",,"배터리포켓몬","蓄電池寶可夢","Pokémon Batterie","Batterie-Pokémon","Pokémon Batería","Pokémon Batteria","Battery Pokémon","バッテリーポケモン","蓄电池宝可梦"
"738","vikavolt","くわがたポケモン",,"뿔집게포켓몬","鍬形蟲寶可夢","Pokémon Scarabée","Kneifkäfer-Pokémon","Pokémon Escarabajo","Pokémon Cervolante","Stag Beetle Pokémon","くわがたポケモン","锹形虫宝可梦"
"739","crabrawler","けんとうポケモン",,"권투포켓몬","拳鬥寶可夢","Pokémon Boxeur","Boxkampf","Pokémon Púgil","Pokémon Pugile","Boxing Pokémon","けんとうポケモン","拳斗宝可梦"
"740","crabominable","けがにポケモン",,"털게포켓몬","毛蟹寶可夢","Pokémon Crabe Velu","Fellkrabbe","Pokémon Cangrejopelo","Pokémon Peligranchio","Woolly Crab Pokémon","けがにポケモン","毛蟹宝可梦"
"741","oricorio","ダンスポケモン",,"댄스포켓몬","舞蹈寶可夢","Pokémon Danse","Tanz","Pokémon Danza","Pokémon Danza","Dancing Pokémon","ダンスポケモン","舞蹈宝可梦"
"742","cutiefly","ツリアブポケモン",,"재니등에포켓몬","蜂虻寶可夢","Pokémon Bombyle","Hummelfliegen-Pokémon","Pokémon Mosca Abeja","Pokémon Bombilide","Bee Fly Pokémon","ツリアブポケモン","蜂虻宝可梦"
"743","ribombee","ツリアブポケモン",,"재니등에포켓몬","蜂虻寶可夢","Pokémon Bombyle","Hummelfliegen-Pokémon","Pokémon Mosca Abeja","Pokémon Bombilide","Bee Fly Pokémon","ツリアブポケモン","蜂虻宝可梦"
"744","rockruff","こいぬポケモン",,"강아지포켓몬","小狗寶可夢","Pokémon Chiot","Welpen-Pokémon","Pokémon Perrito","Pokémon Cagnolino","Puppy Pokémon","こいぬポケモン","小狗宝可梦"
"745","lycanroc","オオカミポケモン",,"늑대포켓몬","狼寶可夢","Pokémon Loup","Wolfs-Pokémon","Pokémon Lobo","Pokémon Lupo","Wolf Pokémon","オオカミポケモン","狼宝可梦"
"746","wishiwashi","こざかなポケモン",,"잔물고기포켓몬","小魚寶可夢","Pokémon Minipoisson","Kleinfisch-Pokémon","Pokémon Pececillo","Pokémon Pesciolino","Small Fry Pokémon","こざかなポケモン","小鱼宝可梦"
"747","mareanie","ヒトデナシポケモン",,"깨비사리포켓몬","非星寶可夢","Pokémon Cruel","Quäl-Stern-Pokémon","Pokémon Estrellatroz","Pokémon Stellatroce","Brutal Star Pokémon","ヒトデナシポケモン","非星宝可梦"
"748","toxapex","ヒトデナシポケモン",,"깨비사리포켓몬","非星寶可夢","Pokémon Cruel","Quäl-Stern-Pokémon","Pokémon Estrellatroz","Pokémon Stellatroce","Brutal Star Pokémon","ヒトデナシポケモン","非星宝可梦"
"749","mudbray","うさぎうまポケモン",,"당나귀포켓몬","驢寶可夢","Pokémon Âne","Packesel-Pokémon","Pokémon Asno","Pokémon Ciuconiglio","Donkey Pokémon","うさぎうまポケモン","驴宝可梦"
"750","mudsdale","ばんばポケモン",,"만마포켓몬","挽馬寶可夢","Pokémon Cheval Trait","Zugpferd-Pokémon","Pokémon Caballo Tiro","Pokémon Fortequino","Draft Horse Pokémon","ばんばポケモン","挽马宝可梦"
"751","dewpider","すいほうポケモン",,"수포포켓몬","水泡寶可夢","Pokémon Aquabulle","Wasserblasen-Pokémon","Pokémon Pompa","Pokémon Bolladacqua","Water Bubble Pokémon","すいほうポケモン","水泡宝可梦"
"752","araquanid","すいほうポケモン",,"수포포켓몬","水泡寶可夢","Pokémon Aquabulle","Wasserblasen-Pokémon","Pokémon Pompa","Pokémon Bolladacqua","Water Bubble Pokémon","すいほうポケモン","水泡宝可梦"
"753","fomantis","かまくさポケモン",,"풀사마귀포켓몬","鐮草寶可夢","Pokémon Fauch’Herbe","Grassichel-Pokémon","Pokémon Filo Hoja","Pokémon Mantiderba","Sickle Grass Pokémon","かまくさポケモン","镰草宝可梦"
"754","lurantis","はなかまポケモン",,"꽃사마귀포켓몬","花鐮寶可夢","Pokémon Fauch’Fleur","Blumensichel-Pokémon","Pokémon Filo Flor","Pokémon Mantifiore","Bloom Sickle Pokémon","はなかまポケモン","花镰宝可梦"
"755","morelull","はっこうポケモン",,"발광포켓몬","發光寶可夢","Pokémon Luminescent","Lumineszenz-Pokémon","Pokémon Luminiscente","Pokémon Luminescenza","Illuminating Pokémon","はっこうポケモン","发光宝可梦"
"756","shiinotic","はっこうポケモン",,"발광포켓몬","發光寶可夢","Pokémon Luminescent","Lumineszenz-Pokémon","Pokémon Luminiscente","Pokémon Luminescenza","Illuminating Pokémon","はっこうポケモン","发光宝可梦"
"757","salandit","どくトカゲポケモン",,"독도마뱀포켓몬","毒蜥寶可夢","Pokémon Toxilézard","Giftechsen-Pokémon","Pokémon Lagartoxina","Pokémon Lucertossina","Toxic Lizard Pokémon","どくトカゲポケモン","毒蜥宝可梦"
"758","salazzle","どくトカゲポケモン",,"독도마뱀포켓몬","毒蜥寶可夢","Pokémon Toxilézard","Giftechsen-Pokémon","Pokémon Lagartoxina","Pokémon Lucertossina","Toxic Lizard Pokémon","どくトカゲポケモン","毒蜥宝可梦"
"759","stufful","じたばたポケモン",,"바둥바둥포켓몬","抓狂寶可夢","Pokémon Gigoteur","Wildfang-Pokémon","Pokémon Rabieta","Pokémon Bizzoso","Flailing Pokémon","じたばたポケモン","抓狂宝可梦"
"760","bewear","ごうわんポケモン",,"강한완력포켓몬","強臂寶可夢","Pokémon Biscoteaux","Kraftarme-Pokémon","Pokémon Brazo Fuerte","Pokémon Fortebraccio","Strong Arm Pokémon","ごうわんポケモン","强臂宝可梦"
"761","bounsweet","フルーツポケモン",,"후르츠포켓몬","水果寶可夢","Pokémon Fruit","Obst-Pokémon","Pokémon Fruto","Pokémon Frutto","Fruit Pokémon","フルーツポケモン","水果宝可梦"
"762","steenee","フルーツポケモン",,"후르츠포켓몬","水果寶可夢","Pokémon Fruit","Obst-Pokémon","Pokémon Fruto","Pokémon Frutto","Fruit Pokémon","フルーツポケモン","水果宝可梦"
"763","tsareena","フルーツポケモン",,"후르츠포켓몬","水果寶可夢","Pokémon Fruit","Obst-Pokémon","Pokémon Fruto","Pokémon Frutto","Fruit Pokémon","フルーツポケモン","水果宝可梦"
"764","comfey","はなつみポケモン",,"꽃따기포켓몬","摘花寶可夢","Pokémon Tressefleur","Blumenkranz-Pokémon","Pokémon Recogeflores","Pokémon Ghirlanda","Posy Picker Pokémon","はなつみポケモン","摘花宝可梦"
"765","oranguru","けんじゃポケモン",,"현자포켓몬","賢者寶可夢","Pokémon Grand Sage","Weisheits-Pokémon","Pokémon Sabio","Pokémon Saggio","Sage Pokémon","けんじゃポケモン","贤者宝可梦"
"766","passimian","れんけいポケモン",,"연계포켓몬","配合寶可夢","Pokémon Coopération","Teamwork-Pokémon","Pokémon Cooperación","Pokémon Giocosquadra","Teamwork Pokémon","れんけいポケモン","配合宝可梦"
"767","wimpod","そうこうポケモン",,"주행포켓몬","疾行寶可夢","Pokémon Cavaleur","Laufschritt-Pokémon","Pokémon Huidizo","Pokémon Lestopode","Turn Tail Pokémon","そうこうポケモン","疾行宝可梦"
"768","golisopod","そうこうポケモン",,"장갑포켓몬","裝甲寶可夢","Pokémon Blindé","Rüstungs-Pokémon","Pokémon Blindaje","Pokémon Blindato","Hard Scale Pokémon","そうこうポケモン","装甲宝可梦"
"769","sandygast","すなやまポケモン",,"모래산포켓몬","沙丘寶可夢","Pokémon Pâtéd’Sable","Sandhaufen-Pokémon","Pokémon Montearena","Pokémon Montesabbia","Sand Heap Pokémon","すなやまポケモン","沙丘宝可梦"
"770","palossand","すなのしろポケモン",,"모래성포켓몬","沙堡寶可夢","Pokémon Châtod’Sable","Sandschloss-Pokémon","Pokémon Castiarena","Pokémon Castelsabbia","Sand Castle Pokémon","すなのしろポケモン","沙堡宝可梦"
"771","pyukumuku","なまこポケモン",,"해삼포켓몬","海參寶可夢","Pokémon Holothurie","Seegurken-Pokémon","Pokémon Pepino Mar","Pokémon Oloturia","Sea Cucumber Pokémon","なまこポケモン","海参宝可梦"
"772","type-null","じんこうポケモン",,"인공포켓몬","人工寶可夢","Pokémon Multigénome","Modifikations-Pokémon","Pokémon Multigénico","Pokémon Multigene","Synthetic Pokémon","じんこうポケモン","人工宝可梦"
"773","silvally","じんこうポケモン",,"인공포켓몬","人工寶可夢","Pokémon Multigénome","Modifikations-Pokémon","Pokémon Multigénico","Pokémon Multigene","Synthetic Pokémon","じんこうポケモン","人工宝可梦"
"774","minior","ながれぼしポケモン",,"유성포켓몬","流星寶可夢","Pokémon Météore","Meteor","Pokémon Meteoro","Pokémon Meteora","Meteor Pokémon","ながれぼしポケモン","流星宝可梦"
"775","komala","ゆめうつつポケモン",,"꿈결포켓몬","半夢半醒寶可夢","Pokémon Rêveur","Halbschlaf","Pokémon Duermevela","Pokémon Dormiveglia","Drowsing Pokémon","ゆめうつつポケモン","半梦半醒宝可梦"
"776","turtonator","ばくはつがめポケモン",,"폭발거북포켓몬","爆炸龜寶可夢","Pokémon Tortue Boum","Knallkröten-Pokémon","Pokémon Tortugabomba","Pokémon Tartabomba","Blast Turtle Pokémon","ばくはつがめポケモン","爆炸龟宝可梦"
"777","togedemaru","まるまりポケモン",,"동글동글포켓몬","蜷縮寶可夢","Pokémon Roulenboule","Einigler-Pokémon","Pokémon Bolita","Pokémon Ricciopalla","Roly-Poly Pokémon","まるまりポケモン","蜷缩宝可梦"
"778","mimikyu","ばけのかわポケモン",,"탈포켓몬","畫皮寶可夢","Pokémon Fantômasque","Kostümspuk-Pokémon","Pokémon Disfraz","Pokémon Fantasmanto","Disguise Pokémon","ばけのかわポケモン","画皮宝可梦"
"779","bruxish","はぎしりポケモン",,"이갈기포켓몬","磨牙寶可夢","Pokémon Grincedent","Knirschzahn","Pokémon Rechinante","Pokémon Sfregadenti","Gnash Teeth Pokémon","はぎしりポケモン","磨牙宝可梦"
"780","drampa","ゆうゆうポケモン",,"느긋누긋포켓몬","悠遊寶可夢","Pokémon Nonchalant","Gelassenheits-Pokémon","Pokémon Sosiego","Pokémon Tuttacalma","Placid Pokémon","ゆうゆうポケモン","悠游宝可梦"
"781","dhelmise","もくずポケモン",,"해초조각포켓몬","碎藻寶可夢","Pokémon Varech","Seetang-Pokémon","Pokémon Alga Ancla","Pokémon Brandellalga","Sea Creeper Pokémon","もくずポケモン","碎藻宝可梦"
"782","jangmo-o","うろこポケモン",,"비늘포켓몬","鱗片寶可夢","Pokémon Écailles","Schuppentier-Pokémon","Pokémon Escamas","Pokémon Squama","Scaly Pokémon","うろこポケモン","鳞片宝可梦"
"783","hakamo-o","うろこポケモン",,"비늘포켓몬","鱗片寶可夢","Pokémon Écailles","Schuppentier-Pokémon","Pokémon Escamas","Pokémon Squama","Scaly Pokémon","うろこポケモン","鳞片宝可梦"
"784","kommo-o","うろこポケモン",,"비늘포켓몬","鱗片寶可夢","Pokémon Écailles","Schuppentier-Pokémon","Pokémon Escamas","Pokémon Squama","Scaly Pokémon","うろこポケモン","鳞片宝可梦"
"785","tapu-koko","とちがみポケモン",,"토속신포켓몬","土地神寶可夢","Pokémon Tutélaire","Schutzpatron-Pokémon","Pokémon Dios Nativo","Pokémon Nume Locale","Land Spirit Pokémon","とちがみポケモン","土地神宝可梦"
"786","tapu-lele","とちがみポケモン",,"토속신포켓몬","土地神寶可夢","Pokémon Tutélaire","Schutzpatron-Pokémon","Pokémon Dios Nativo","Pokémon Nume Locale","Land Spirit Pokémon","とちがみポケモン","土地神宝可梦"
"787","tapu-bulu","とちがみポケモン",,"토속신포켓몬","土地神寶可夢","Pokémon Tutélaire","Schutzpatron-Pokémon","Pokémon Dios Nativo","Pokémon Nume Locale","Land Spirit Pokémon","とちがみポケモン","土地神宝可梦"
"788","tapu-fini","とちがみポケモン",,"토속신포켓몬","土地神寶可夢","Pokémon Tutélaire","Schutzpatron-Pokémon","Pokémon Dios Nativo","Pokémon Nume Locale","Land Spirit Pokémon","とちがみポケモン","土地神宝可梦"
"789","cosmog","せいうんポケモン",,"성운포켓몬","星雲寶可夢","Pokémon Nébuleuse","Nebula-Pokémon","Pokémon Nebulosa","Pokémon Nebulosa","Nebula Pokémon","せいうんポケモン","星云宝可梦"
"790","cosmoem","げんしせいポケモン",,"원시성포켓몬","原始星寶可夢","Pokémon Proto-Étoile","Urgestirns-Pokémon","Pokémon Protostrella","Pokémon Protostella","Protostar Pokémon","げんしせいポケモン","原始星宝可梦"
"791","solgaleo","にちりんポケモン",,"일륜포켓몬","日輪寶可夢","Pokémon Halo Solaire","Sonnenkreis-Pokémon","Pokémon Corona Solar","Pokémon Solare","Sunne Pokémon","にちりんポケモン","日轮宝可梦"
"792","lunala","がちりんポケモン",,"월륜포켓몬","月輪寶可夢","Pokémon Halo Lunaire","Mondscheiben-Pokémon","Pokémon Corona Lunar","Pokémon Lunare","Moone Pokémon","がちりんポケモン","月轮宝可梦"
"793","nihilego","きせいポケモン",,"기생포켓몬","寄生寶可夢","Pokémon Parasite","Parasiten-Pokémon","Pokémon Parásito","Pokémon Parassita","Parasite Pokémon","きせいポケモン","寄生宝可梦"
"794","buzzwole","ぼうちょうポケモン",,"팽창포켓몬","膨脹寶可夢","Pokémon Enflé","Ausdehnungs-Pokémon","Pokémon Hinchado","Pokémon Gonfiacorpo","Swollen Pokémon","ぼうちょうポケモン","膨胀宝可梦"
"795","pheromosa","えんびポケモン",,"염미포켓몬","美艷寶可夢","Pokémon Gracile","Eleganz-Pokémon","Pokémon Elegancia","Pokémon Leggiadria","Lissome Pokémon","えんびポケモン","美艳宝可梦"
"796","xurkitree","でんしょくポケモン",,"전기장식포켓몬","燈飾寶可夢","Pokémon Luminaire","Illuminations-Pokémon","Pokémon Luminaria","Pokémon Luminaria","Glowing Pokémon","でんしょくポケモン","灯饰宝可梦"
"797","celesteela","うちあげポケモン",,"쏴올리기포켓몬","發射寶可夢","Pokémon Décollage","Raketenstart-Pokémon","Pokémon Lanzamiento","Pokémon Decollo","Launch Pokémon","うちあげポケモン","发射宝可梦"
"798","kartana","ばっとうポケモン",,"발도포켓몬","拔刀寶可夢","Pokémon Battô","Schwertkunst-Pokémon","Pokémon Desenvaine","Pokémon Spadatratta","Drawn Sword Pokémon","ばっとうポケモン","拔刀宝可梦"
"799","guzzlord","あくじきポケモン",,"악식성포켓몬","異食寶可夢","Pokémon Bizarrovore","Gaumenfolter-Pokémon","Pokémon Tragaldabas","Pokémon Divoratutto","Junkivore Pokémon","あくじきポケモン","异食宝可梦"
"800","necrozma","プリズムポケモン",,"프리즘포켓몬","稜鏡寶可夢","Pokémon Prisme","Prisma-Pokémon","Pokémon Prisma","Pokémon Prisma","Prism Pokémon","プリズムポケモン","棱镜宝可梦"
"801","magearna","じんぞうポケモン",,"인조포켓몬","人造寶可夢","Pokémon Artificiel","Fabrikats-Pokémon","Pokémon Artificial","Pokémon Artificiale","Artificial Pokémon","じんぞうポケモン","人造宝可梦"
"802","marshadow","かげすみポケモン",,"그림자살이포켓몬","棲影寶可夢","Pokémon Ombrefuge","Dunkelwesen-Pokémon","Pokémon Morasombra","Pokémon Vivinombra","Gloomdweller Pokémon","かげすみポケモン","栖影宝可梦"
"803","poipole","どくばりポケモン",,"독침포켓몬","毒針寶可夢","Pokémon Vénépic","Giftdorn-Pokémon","Pokémon Pin Veneno","Pokémon Velenago","Poison Pin Pokémon","どくばりポケモン","毒针宝可梦"
"804","naganadel","どくばりポケモン",,"독침포켓몬","毒針寶可夢","Pokémon Vénépic","Giftdorn-Pokémon","Pokémon Pin Veneno","Pokémon Velenago","Poison Pin Pokémon","どくばりポケモン","毒针宝可梦"
"805","stakataka","いしがきポケモン",,"돌담포켓몬","石牆寶可夢","Pokémon Muraille","Steinmauer-Pokémon","Pokémon Muro","Pokémon Bastione","Rampart Pokémon","いしがきポケモン","石墙宝可梦"
"806","blacephalon","はなびポケモン",,"불꽃놀이포켓몬","煙火寶可夢","Pokémon Artificier","Feuerwerks-Pokémon","Pokémon Pirotecnia","Pokémon Pirotecnico","Fireworks Pokémon","はなびポケモン","烟火宝可梦"
"807","zeraora","じんらいポケモン",,"신뢰포켓몬","奔雷寶可夢","Pokémon Vif Éclair","Blitzsturm-Pokémon","Pokémon Fulgor","Pokémon Fulmirapido","Thunderclap Pokémon","じんらいポケモン","奔雷宝可梦"
"808","meltan","ナットポケモン",,"너트포켓몬","螺帽寶可夢","Pokémon Écrou","Mutter-Pokémon","Pokémon Tuerca","Pokémon Bullone","Hex Nut Pokémon","ナットポケモン","螺帽宝可梦"
"809","melmetal","ナットポケモン",,"너트포켓몬","螺帽寶可夢","Pokémon Écrou","Mutter-Pokémon","Pokémon Tuerca","Pokémon Bullone","Hex Nut Pokémon","ナットポケモン","螺帽宝可梦"
"810","grookey","こざるポケモン",,"꼬마원숭이포켓몬","小猴寶可夢","Pokémon Chimpanzé","Schimpansen-Pokémon","Pokémon Chimpancé","Pokémon Scimpanzé","Chimp Pokémon","こざるポケモン","小猴宝可梦"
"811","thwackey","ビートポケモン",,"비트포켓몬","節拍寶可夢","Pokémon Percussions","Beat-Pokémon","Pokémon Ritmo","Pokémon Ritmo","Beat Pokémon","ビートポケモン","节拍宝可梦"
"812","rillaboom","ドラマーポケモン",,"드러머포켓몬","鼓手寶可夢","Pokémon Batteur","Drummer-Pokémon","Pokémon Percusión","Pokémon Percussione","Drummer Pokémon","ドラマーポケモン","鼓手宝可梦"
"813","scorbunny","うさぎポケモン",,"토끼포켓몬","兔子寶可夢","Pokémon Lapin","Hasen-Pokémon","Pokémon Conejo","Pokémon Coniglio","Rabbit Pokémon","うさぎポケモン","兔子宝可梦"
"814","raboot","うさぎポケモン",,"토끼포켓몬","兔子寶可夢","Pokémon Lapin","Hasen-Pokémon","Pokémon Conejo","Pokémon Coniglio","Rabbit Pokémon","うさぎポケモン","兔子宝可梦"
"815","cinderace","ストライカーポケモン",,"스트라이커포켓몬","前鋒寶可夢","Pokémon Buteur","Torschützen-Pokémon","Pokémon Delantero","Pokémon Cannoniere","Striker Pokémon","ストライカーポケモン","前锋宝可梦"
"816","sobble","みずとかげポケモン",,"물도마뱀포켓몬","水蜥寶可夢","Pokémon Lézard’Eau","Wasserechsen-Pokémon","Pokémon Acuartija","Pokémon Acquacertola","Water Lizard Pokémon","みずとかげポケモン","水蜥宝可梦"
"817","drizzile","みずとかげポケモン",,"물도마뱀포켓몬","水蜥寶可夢","Pokémon Lézard’Eau","Wasserechsen-Pokémon","Pokémon Acuartija","Pokémon Acquacertola","Water Lizard Pokémon","みずとかげポケモン","水蜥宝可梦"
"818","inteleon","エージェントポケモン",,"에이전트포켓몬","特工寶可夢","Pokémon Agent Secret","Geheimagenten-Pokémon","Pokémon Agente","Pokémon Agente","Secret Agent Pokémon","エージェントポケモン","特工宝可梦"
"819","skwovet","ほおばりポケモン",,"볼가득포켓몬","貪吃寶可夢","Pokémon Joufflu","Raffbacken-Pokémon","Pokémon Abazón","Pokémon Guancepiene","Cheeky Pokémon","ほおばりポケモン","贪吃宝可梦"
"820","greedent","よくばりポケモン",,"욕심쟁이포켓몬","貪慾寶可夢","Pokémon Goulu","Gierschlund-Pokémon","Pokémon Avaricia","Pokémon Ingordigia","Greedy Pokémon","よくばりポケモン","贪欲宝可梦"
"821","rookidee","ことりポケモン",,"아기새포켓몬","小鳥寶可夢","Pokémon Minoiseau","Kleinvogel-Pokémon","Pokémon Pajarito","Pokémon Uccellino","Tiny Bird Pokémon","ことりポケモン","小鸟宝可梦"
"822","corvisquire","カラスポケモン",,"까마귀포켓몬","烏鴉寶可夢","Pokémon Corbeau","Krähen-Pokémon","Pokémon Cuervo","Pokémon Corvo","Raven Pokémon","カラスポケモン","乌鸦宝可梦"
"823","corviknight","カラスポケモン",,"까마귀포켓몬","烏鴉寶可夢","Pokémon Corbeau","Krähen-Pokémon","Pokémon Cuervo","Pokémon Corvo","Raven Pokémon","カラスポケモン","乌鸦宝可梦"
"824","blipbug","ようちゅうポケモン",,"유충포켓몬","幼蟲寶可夢","Pokémon Larve","Larven-Pokémon","Pokémon Pupa","Pokémon Coleolarva","Larva Pokémon","ようちゅうポケモン","幼虫宝可梦"
"825","dottler","レドームポケモン",,"레이돔포켓몬","天線罩寶可夢","Pokémon Radôme","Radarkuppel-Pokémon","Pokémon Radomo","Pokémon Radome","Radome Pokémon","レドームポケモン","天线罩宝可梦"
"826","orbeetle","ななほしポケモン",,"칠성포켓몬","七星寶可夢","Pokémon Sept Points","Siebensterne-Pokémon","Pokémon Siete Puntos","Pokémon Settepunti","Seven Spot Pokémon","ななほしポケモン","七星宝可梦"
"827","nickit","きつねポケモン",,"여우포켓몬","狐狸寶可夢","Pokémon Renard","Fuchs-Pokémon","Pokémon Zorro","Pokémon Volpe","Fox Pokémon","きつねポケモン","狐狸宝可梦"
"828","thievul","きつねポケモン",,"여우포켓몬","狐狸寶可夢","Pokémon Renard","Fuchs-Pokémon","Pokémon Zorro","Pokémon Volpe","Fox Pokémon","きつねポケモン","狐狸宝可梦"
"829","gossifleur","はなかざりポケモン",,"꽃장식포켓몬","花飾寶可夢","Pokémon Chef-Fleur","Blumenzier-Pokémon","Pokémon Adornofloral","Pokémon Fiorfronzolo","Flowering Pokémon","はなかざりポケモン","花饰宝可梦"
"830","eldegoss","わたかざりポケモン",,"솜장식포켓몬","棉飾寶可夢","Pokémon Chef-Coton","Baumwollzier-Pokémon","Pokémon Adornalgodón","Pokémon Cotofronzolo","Cotton Bloom Pokémon","わたかざりポケモン","棉饰宝可梦"
"831","wooloo","ひつじポケモン",,"양포켓몬","綿羊寶可夢","Pokémon Mouton","Schaf-Pokémon","Pokémon Oveja","Pokémon Pecora","Sheep Pokémon","ひつじポケモン","绵羊宝可梦"
"832","dubwool","ひつじポケモン",,"양포켓몬","綿羊寶可夢","Pokémon Mouton","Schaf-Pokémon","Pokémon Oveja","Pokémon Pecora","Sheep Pokémon","ひつじポケモン","绵羊宝可梦"
"833","chewtle","くいつきポケモン",,"물고늘어지기포켓몬","咬住寶可夢","Pokémon Mordillage","Schnapp-Pokémon","Pokémon Mordedura","Pokémon Mordace","Snapping Pokémon","くいつきポケモン","咬住宝可梦"
"834","drednaw","かみつきポケモン",,"물어뜯기포켓몬","緊咬寶可夢","Pokémon Morsure","Biss-Pokémon","Pokémon Mordisco","Pokémon Morso","Bite Pokémon","かみつきポケモン","紧咬宝可梦"
"835","yamper","こいぬポケモン",,"강아지포켓몬","小狗寶可夢","Pokémon Chiot","Welpen-Pokémon","Pokémon Perrito","Pokémon Cagnolino","Puppy Pokémon","こいぬポケモン","小狗宝可梦"
"836","boltund","いぬポケモン",,"개포켓몬","狗寶可夢","Pokémon Chien","Hunde-Pokémon","Pokémon Perro","Pokémon Cane","Dog Pokémon","いぬポケモン","狗宝可梦"
"837","rolycoly","せきたんポケモン",,"석탄포켓몬","煤炭寶可夢","Pokémon Charbon","Kohle-Pokémon","Pokémon Carbón","Pokémon Carbone","Coal Pokémon","せきたんポケモン","煤炭宝可梦"
"838","carkol","せきたんポケモン",,"석탄포켓몬","煤炭寶可夢","Pokémon Charbon","Kohle-Pokémon","Pokémon Carbón","Pokémon Carbone","Coal Pokémon","せきたんポケモン","煤炭宝可梦"
"839","coalossal","せきたんポケモン",,"석탄포켓몬","煤炭寶可夢","Pokémon Charbon","Kohle-Pokémon","Pokémon Carbón","Pokémon Carbone","Coal Pokémon","せきたんポケモン","煤炭宝可梦"
"840","applin","りんごぐらしポケモン",,"사과살이포켓몬","蘋果居寶可夢","Pokémon Nid Pomme","Apfelhaus-Pokémon","Pokémon Manzanido","Pokémon Pomicolo","Apple Core Pokémon","りんごぐらしポケモン","苹果居宝可梦"
"841","flapple","りんごはねポケモン",,"사과날개포켓몬","蘋果翅寶可夢","Pokémon Ailes Pomme","Apfelflügel-Pokémon","Pokémon Manzanala","Pokémon Pomivolo","Apple Wing Pokémon","りんごはねポケモン","苹果翅宝可梦"
"842","appletun","りんごじるポケモン",,"사과즙포켓몬","蘋果汁寶可夢","Pokémon Jus Pomme","Apfelnektar-Pokémon","Pokémon Manzanéctar","Pokémon Pomisucco","Apple Nectar Pokémon","りんごじるポケモン","苹果汁宝可梦"
"843","silicobra","すなへびポケモン",,"모래뱀포켓몬","沙蛇寶可夢","Pokémon Serpensable","Sandschlangen-Pokémon","Pokémon Serp. Arena","Pokémon Sabbiaserpe","Sand Snake Pokémon","すなへびポケモン","沙蛇宝可梦"
"844","sandaconda","すなへびポケモン",,"모래뱀포켓몬","沙蛇寶可夢","Pokémon Serpensable","Sandschlangen-Pokémon","Pokémon Serp. Arena","Pokémon Sabbiaserpe","Sand Snake Pokémon","すなへびポケモン","沙蛇宝可梦"
"845","cramorant","うのみポケモン",,"그대로삼키기포켓몬","一口吞寶可夢","Pokémon Avaltouron","Schling-Pokémon","Pokémon Tragón","Pokémon Inghiottone","Gulp Pokémon","うのみポケモン","一口吞宝可梦"
"846","arrokuda","とつげきポケモン",,"돌격포켓몬","突擊寶可夢","Pokémon Fonceur","Rempler-Pokémon","Pokémon Arremetida","Pokémon Carica","Rush Pokémon","とつげきポケモン","突击宝可梦"
"847","barraskewda","くしざしポケモン",,"꼬치포켓몬","穿刺寶可夢","Pokémon Transperceur","Spieß-Pokémon","Pokémon Ensarta","Pokémon Spiedo","Skewer Pokémon","くしざしポケモン","穿刺宝可梦"
"848","toxel","あかごポケモン",,"젖먹이포켓몬","嬰兒寶可夢","Pokémon Poupon","Baby-Pokémon","Pokémon Retoño","Pokémon Bebè","Baby Pokémon","あかごポケモン","婴儿宝可梦"
"849","toxtricity","パンクポケモン",,"펑크포켓몬","龐克寶可夢","Pokémon Punk","Punk-Pokémon","Pokémon Punki","Pokémon Punk","Punk Pokémon","パンクポケモン","庞克宝可梦"
"850","sizzlipede","はつねつポケモン",,"발열포켓몬","發熱寶可夢","Pokémon Calorifère","Exotherm-Pokémon","Pokémon Radiador","Pokémon Termogeno","Radiator Pokémon","はつねつポケモン","发热宝可梦"
"851","centiskorch","はつねつポケモン",,"발열포켓몬","發熱寶可夢","Pokémon Calorifère","Exotherm-Pokémon","Pokémon Radiador","Pokémon Termogeno","Radiator Pokémon","はつねつポケモン","发热宝可梦"
"852","clobbopus","だだっこポケモン",,"떼쟁이포켓몬","纏人寶可夢","Pokémon Caprice","Balg-Pokémon","Pokémon Malcriado","Pokémon Bizze","Tantrum Pokémon","だだっこポケモン","缠人宝可梦"
"853","grapploct","じゅうじゅつポケモン",,"유술포켓몬","柔術寶可夢","Pokémon Jujitsu","Jiu-Jitsu-Pokémon","Pokémon Jiu-Jitsu","Pokémon Jujitsu","Jujitsu Pokémon","じゅうじゅつポケモン","柔术宝可梦"
"854","sinistea","こうちゃポケモン",,"홍차포켓몬","紅茶寶可夢","Pokémon Thé Noir","Schwarztee-Pokémon","Pokémon Té","Pokémon Tè","Black Tea Pokémon","こうちゃポケモン","红茶宝可梦"
"855","polteageist","こうちゃポケモン",,"홍차포켓몬","紅茶寶可夢","Pokémon Thé Noir","Schwarztee-Pokémon","Pokémon Té","Pokémon Tè","Black Tea Pokémon","こうちゃポケモン","红茶宝可梦"
"856","hatenna","おだやかポケモン",,"차분포켓몬","寧靜寶可夢","Pokémon Calme","Geruhsam-Pokémon","Pokémon Calma","Pokémon Calma","Calm Pokémon","おだやかポケモン","宁静宝可梦"
