"pokemon_species_id","identifier","ja_hrkt","ja_roma","ko","zh_hant","fr","de","es","it","en","ja","zh_hans"
"560","scrafty","ズルズキン","Zuruzukin","곤율거니","頭巾混混","Baggaïd","Irokex","Scrafty","Scrafty","Scrafty","ズルズキン","头巾混混"
"561","sigilyph","シンボラー","Symboler","심보러","象徵鳥","Cryptéro","Symvolara","Sigilyph","Sigilyph","Sigilyph","シンボラー","象征鸟"
"562","yamask","デスマス","Desumasu","데스마스","哭哭面具","Tutafeh","Makabaja","Yamask","Yamask","Yamask","デスマス","哭哭面具"
"563","cofagrigus","デスカーン","Desukarn","데스니칸","死神棺","Tutankafer","Echnatoll","Cofagrigus","Cofagrigus","Cofagrigus","デスカーン","迭失棺"
"564","tirtouga","プロトーガ","Protoga","프로토가","原蓋海龜","Carapagos","Galapaflos","Tirtouga","Tirtouga","Tirtouga","プロトーガ","原盖海龟"
"565","carracosta","アバゴーラ","Abagoura","늑골라","肋骨海龜","Mégapagos","Karippas","Carracosta","Carracosta","Carracosta","アバゴーラ","肋骨海龟"
"566","archen","アーケン","Archen","아켄","始祖小鳥","Arkéapti","Flapteryx","Archen","Archen","Archen","アーケン","始祖小鸟"
"567","archeops","アーケオス","Archeos","아케오스","始祖大鳥","Aéroptéryx","Aeropteryx","Archeops","Archeops","Archeops","アーケオス","始祖大鸟"
"568","trubbish","ヤブクロン","Yabukuron","깨봉이","破破袋","Miamiasme","Unratütox","Trubbish","Trubbish","Trubbish","ヤブクロン","破破袋"
"569","garbodor","ダストダス","Dustdas","더스트나","灰塵山","Miasmax","Deponitox","Garbodor","Garbodor","Garbodor","ダストダス","灰尘山"
"570","zorua","ゾロア","Zorua","조로아","索羅亞","Zorua","Zorua","Zorua","Zorua","Zorua","ゾロア","索罗亚"
"571","zoroark","ゾロアーク","Zoroark","조로아크","索羅亞克","Zoroark","Zoroark","Zoroark","Zoroark","Zoroark","ゾロアーク","索罗亚克"
"572","minccino","チラーミィ","Chillarmy","치라미","泡沫栗鼠","Chinchidou","Picochilla","Minccino","Minccino","Minccino","チラーミィ","泡沫栗鼠"
"573","cinccino","チラチーノ","Chillaccino","치라치노","奇諾栗鼠","Pashmilla","Chillabell","Cinccino","Cinccino","Cinccino","チラチーノ","奇诺栗鼠"
"574","gothita","ゴチム","Gothimu","고디탱","哥德寶寶","Scrutella","Mollimorba","Gothita","Gothita","Gothita","ゴチム","哥德宝宝"
"575","gothorita","ゴチミル","Gothimiru","고디보미","哥德小童","Mesmérella","Hypnomorba","Gothorita","Gothorita","Gothorita","ゴチミル","哥德小童"
"576","gothitelle","ゴチルゼル","Gothiruselle","고디모아젤","哥德小姐","Sidérella","Morbitesse","Gothitelle","Gothitelle","Gothitelle","ゴチルゼル","哥德小姐"
"577","solosis","ユニラン","Uniran","유니란","單卵細胞球","Nucléos","Monozyto","Solosis","Solosis","Solosis","ユニラン","单卵细胞球"
"578","duosion","ダブラン","Doublan","듀란","雙卵細胞球","Méios","Mitodos","Duosion","Duosion","Duosion","ダブラン","双卵细胞球"
"579","reuniclus","ランクルス","Lanculus","란쿨루스","人造細胞卵","Symbios","Zytomega","Reuniclus","Reuniclus","Reuniclus","ランクルス","人造细胞卵"
"580","ducklett","コアルヒー","Koaruhie","꼬지보리","鴨寶寶","Couaneton","Piccolente","Ducklett","Ducklett","Ducklett","コアルヒー","鸭宝宝"
"581","swanna","スワンナ","Swanna","스완나","舞天鵝","Lakmécygne","Swaroness","Swanna","Swanna","Swanna","スワンナ","舞天鹅"
"582","vanillite","バニプッチ","Vanipeti","바닐프티","迷你冰","Sorbébé","Gelatini","Vanillite","Vanillite","Vanillite","バニプッチ","迷你冰"
"583","vanillish","バニリッチ","Vanirich","바닐리치","多多冰","Sorboul","Gelatroppo","Vanillish","Vanillish","Vanillish","バニリッチ","多多冰"
"584","vanilluxe","バイバニラ","Baivanilla","배바닐라","雙倍多多冰","Sorbouboul","Gelatwino","Vanilluxe","Vanilluxe","Vanilluxe","バイバニラ","双倍多多冰"
"585","deerling","シキジカ","Shikijika","사철록","四季鹿","Vivaldaim","Sesokitz","Deerling","Deerling","Deerling","シキジカ","四季鹿"
"586","sawsbuck","メブキジカ","Mebukijika","바라철록","萌芽鹿","Haydaim","Kronjuwild","Sawsbuck","Sawsbuck","Sawsbuck","メブキジカ","萌芽鹿"
"587","emolga","エモンガ","Emonga","에몽가","電飛鼠","Emolga","Emolga","Emolga","Emolga","Emolga","エモンガ","电飞鼠"
"588","karrablast","カブルモ","Kaburumo","딱정곤","蓋蓋蟲","Carabing","Laukaps","Karrablast","Karrablast","Karrablast","カブルモ","盖盖虫"
"589","escavalier","シュバルゴ","Chevargo","슈바르고","騎士蝸牛","Lançargot","Cavalanzas","Escavalier","Escavalier","Escavalier","シュバルゴ","骑士蜗牛"
"590","foongus","タマゲタケ","Tamagetake","깜놀버슬","哎呀球菇","Trompignon","Tarnpignon","Foongus","Foongus","Foongus","タマゲタケ","哎呀球菇"
"591","amoonguss","モロバレル","Morobareru","뽀록나","敗露球菇","Gaulet","Hutsassa","Amoonguss","Amoonguss","Amoonguss","モロバレル","败露球菇"
"592","frillish","プルリル","Pururill","탱그릴","輕飄飄","Viskuse","Quabbel","Frillish","Frillish","Frillish","プルリル","轻飘飘"
"593","jellicent","ブルンゲル","Burungel","탱탱겔","胖嘟嘟","Moyade","Apoquallyp","Jellicent","Jellicent","Jellicent","ブルンゲル","胖嘟嘟"
"594","alomomola","ママンボウ","Mamanbou","맘복치","保母曼波","Mamanbo","Mamolida","Alomomola","Alomomola","Alomomola","ママンボウ","保姆曼波"
"595","joltik","バチュル","Bachuru","파쪼옥","電電蟲","Statitik","Wattzapf","Joltik","Joltik","Joltik","バチュル","电电虫"
"596","galvantula","デンチュラ","Dentula","전툴라","電蜘蛛","Mygavolt","Voltula","Galvantula","Galvantula","Galvantula","デンチュラ","电蜘蛛"
"597","ferroseed","テッシード","Tesseed","철시드","種子鐵球","Grindur","Kastadur","Ferroseed","Ferroseed","Ferroseed","テッシード","种子铁球"
"598","ferrothorn","ナットレイ","Nutrey","너트령","堅果啞鈴","Noacier","Tentantel","Ferrothorn","Ferrothorn","Ferrothorn","ナットレイ","坚果哑铃"
"599","klink","ギアル","Giaru","기어르","齒輪兒","Tic","Klikk","Klink","Klink","Klink","ギアル","齿轮儿"
"600","klang","ギギアル","Gigiaru","기기어르","齒輪組","Clic","Kliklak","Klang","Klang","Klang","ギギアル","齿轮组"
"601","klinklang","ギギギアル","Gigigiaru","기기기어르","齒輪怪","Cliticlic","Klikdiklak","Klinklang","Klinklang","Klinklang","ギギギアル","齿轮怪"
"602","tynamo","シビシラス","Shibishirasu","저리어","麻麻小魚","Anchwatt","Zapplardin","Tynamo","Tynamo","Tynamo","シビシラス","麻麻小鱼"
"603","eelektrik","シビビール","Shibibeel","저리릴","麻麻鰻","Lampéroie","Zapplalek","Eelektrik","Eelektrik","Eelektrik","シビビール","麻麻鳗"
"604","eelektross","シビルドン","Shibirudon","저리더프","麻麻鰻魚王","Ohmassacre","Zapplarang","Eelektross","Eelektross","Eelektross","シビルドン","麻麻鳗鱼王"
"605","elgyem","リグレー","Ligray","리그레","小灰怪","Lewsor","Pygraulon","Elgyem","Elgyem","Elgyem","リグレー","小灰怪"
"606","beheeyem","オーベム","Ohbem","벰크","大宇怪","Neitram","Megalon","Beheeyem","Beheeyem","Beheeyem","オーベム","大宇怪"
"607","litwick","ヒトモシ","Hitomoshi","불켜미","燭光靈","Funécire","Lichtel","Litwick","Litwick","Litwick","ヒトモシ","烛光灵"
"608","lampent","ランプラー","Lampler","램프라","燈火幽靈","Mélancolux","Laternecto","Lampent","Lampent","Lampent","ランプラー","灯火幽灵"
"609","chandelure","シャンデラ","Chandela","샹델라","水晶燈火靈","Lugulabre","Skelabra","Chandelure","Chandelure","Chandelure","シャンデラ","水晶灯火灵"
"610","axew","キバゴ","Kibago","터검니","牙牙","Coupenotte","Milza","Axew","Axew","Axew","キバゴ","牙牙"
"611","fraxure","オノンド","Onondo","액슨도","斧牙龍","Incisache","Sharfax","Fraxure","Fraxure","Fraxure","オノンド","斧牙龙"
"612","haxorus","オノノクス","Ononokus","액스라이즈","雙斧戰龍","Tranchodon","Maxax","Haxorus","Haxorus","Haxorus","オノノクス","双斧战龙"
"613","cubchoo","クマシュン","Kumasyun","코고미","噴嚏熊","Polarhume","Petznief","Cubchoo","Cubchoo","Cubchoo","クマシュン","喷嚏熊"
"614","beartic","ツンベアー","Tunbear","툰베어","凍原熊","Polagriffe","Siberio","Beartic","Beartic","Beartic","ツンベアー","冻原熊"
"615","cryogonal","フリージオ","Freegeo","프리지오","幾何雪花","Hexagel","Frigometri","Cryogonal","Cryogonal","Cryogonal","フリージオ","几何雪花"
"616","shelmet","チョボマキ","Chobomaki","쪼마리","小嘴蝸","Escargaume","Schnuthelm","Shelmet","Shelmet","Shelmet","チョボマキ","小嘴蜗"
"617","accelgor","アギルダー","Agilder","어지리더","敏捷蟲","Limaspeed","Hydragil","Accelgor","Accelgor","Accelgor","アギルダー","敏捷虫"
"618","stunfisk","マッギョ","Maggyo","메더","泥巴魚","Limonde","Flunschlik","Stunfisk","Stunfisk","Stunfisk","マッギョ","泥巴鱼"
"619","mienfoo","コジョフー","Kojofu","비조푸","功夫鼬","Kungfouine","Lin-Fu","Mienfoo","Mienfoo","Mienfoo","コジョフー","功夫鼬"
"620","mienshao","コジョンド","Kojondo","비조도","師父鼬","Shaofouine","Wie-Shu","Mienshao","Mienshao","Mienshao","コジョンド","师父鼬"
"621","druddigon","クリムガン","Crimgan","크리만","赤面龍","Drakkarmin","Shardrago","Druddigon","Druddigon","Druddigon","クリムガン","赤面龙"
"622","golett","ゴビット","Gobit","골비람","泥偶小人","Gringolem","Golbit","Golett","Golett","Golett","ゴビット","泥偶小人"
"623","golurk","ゴルーグ","Goloog","골루그","泥偶巨人","Golemastoc","Golgantes","Golurk","Golurk","Golurk","ゴルーグ","泥偶巨人"
"624","pawniard","コマタナ","Komatana","자망칼","駒刀小兵","Scalpion","Gladiantri","Pawniard","Pawniard","Pawniard","コマタナ","驹刀小兵"
"625","bisharp","キリキザン","Kirikizan","절각참","劈斬司令","Scalproie","Caesurio","Bisharp","Bisharp","Bisharp","キリキザン","劈斩司令"
"626","bouffalant","バッフロン","Buffron","버프론","爆炸頭水牛","Frison","Bisofank","Bouffalant","Bouffalant","Bouffalant","バッフロン","爆炸头水牛"
"627","rufflet","ワシボン","Washibon","수리둥보","毛頭小鷹","Furaiglon","Geronimatz","Rufflet","Rufflet","Rufflet","ワシボン","毛头小鹰"
"628","braviary","ウォーグル","Warrgle","워글","勇士雄鷹","Gueriaigle","Washakwil","Braviary","Braviary","Braviary","ウォーグル","勇士雄鹰"
"629","vullaby","バルチャイ","Valchai","벌차이","禿鷹丫頭","Vostourno","Skallyk","Vullaby","Vullaby","Vullaby","バルチャイ","秃鹰丫头"
"630","mandibuzz","バルジーナ","Vulgina","버랜지나","禿鷹娜","Vaututrice","Grypheldis","Mandibuzz","Mandibuzz","Mandibuzz","バルジーナ","秃鹰娜"
"631","heatmor","クイタラン","Kuitaran","앤티골","熔蟻獸","Aflamanoir","Furnifraß","Heatmor","Heatmor","Heatmor","クイタラン","熔蚁兽"
"632","durant","アイアント","Aiant","아이앤트","鐵蟻","Fermite","Fermicula","Durant","Durant","Durant","アイアント","铁蚁"
"633","deino","モノズ","Monozu","모노두","單首龍","Solochi","Kapuno","Deino","Deino","Deino","モノズ","单首龙"
"634","zweilous","ジヘッド","Dihead","디헤드","雙首暴龍","Diamat","Duodino","Zweilous","Zweilous","Zweilous","ジヘッド","双首暴龙"
"635","hydreigon","サザンドラ","Sazandora","삼삼드래","三首惡龍","Trioxhydre","Trikephalo","Hydreigon","Hydreigon","Hydreigon","サザンドラ","三首恶龙"
"636","larvesta","メラルバ","Merlarva","활화르바","燃燒蟲","Pyronille","Ignivor","Larvesta","Larvesta","Larvesta","メラルバ","燃烧虫"
"637","volcarona","ウルガモス","Ulgamoth","불카모스","火神蛾","Pyrax","Ramoth","Volcarona","Volcarona","Volcarona","ウルガモス","火神蛾"
"638","cobalion","コバルオン","Cobalon","코바르온","勾帕路翁","Cobaltium","Kobalium","Cobalion","Cobalion","Cobalion","コバルオン","勾帕路翁"
"639","terrakion","テラキオン","Terrakion","테라키온","代拉基翁","Terrakium","Terrakium","Terrakion","Terrakion","Terrakion","テラキオン","代拉基翁"
"640","virizion","ビリジオン","Virizion","비리디온","畢力吉翁","Viridium","Viridium","Virizion","Virizion","Virizion","ビリジオン","毕力吉翁"
"641","tornadus","トルネロス","Tornelos","토네로스","龍捲雲","Boréas","Boreos","Tornadus","Tornadus","Tornadus","トルネロス","龙卷云"
"642","thundurus","ボルトロス","Voltolos","볼트로스","雷電雲","Fulguris","Voltolos","Thundurus","Thundurus","Thundurus","ボルトロス","雷电云"
"643","reshiram","レシラム","Reshiram","레시라무","萊希拉姆","Reshiram","Reshiram","Reshiram","Reshiram","Reshiram","レシラム","莱希拉姆"
"644","zekrom","ゼクロム","Zekrom","제크로무","捷克羅姆","Zekrom","Zekrom","Zekrom","Zekrom","Zekrom","ゼクロム","捷克罗姆"
"645","landorus","ランドロス","Landlos","랜드로스","土地雲","Démétéros","Demeteros","Landorus","Landorus","Landorus","ランドロス","土地云"
"646","kyurem","キュレム","Kyurem","큐레무","酋雷姆","Kyurem","Kyurem","Kyurem","Kyurem","Kyurem","キュレム","酋雷姆"
"647","keldeo","ケルディオ","Keldeo","케르디오","凱路迪歐","Keldeo","Keldeo","Keldeo","Keldeo","Keldeo","ケルディオ","凯路迪欧"
"648","meloetta","メロエッタ","Meloetta","메로엣타","美洛耶塔","Meloetta","Meloetta","Meloetta","Meloetta","Meloetta","メロエッタ","美洛耶塔"
"649","genesect","ゲノセクト","Genesect","게노세크트","蓋諾賽克特","Genesect","Genesect","Genesect","Genesect","Genesect","ゲノセクト","盖诺赛克特"
"650","chespin","ハリマロン","Harimaron","도치마론","哈力栗","Marisson","Igamaro","Chespin","Chespin","Chespin","ハリマロン","哈力栗"
"651","quilladin","ハリボーグ","Hariborg","도치보구","胖胖哈力","Boguérisse","Igastarnish","Quilladin","Quilladin","Quilladin","ハリボーグ","胖胖哈力"
"652","chesnaught","ブリガロン","Brigarron","브리가론","布里卡隆","Blindépique","Brigaron","Chesnaught","Chesnaught","Chesnaught","ブリガロン","布里卡隆"
"653","fennekin","フォッコ","Fokko","푸호꼬","火狐狸","Feunnec","Fynx","Fennekin","Fennekin","Fennekin","フォッコ","火狐狸"
"654","braixen","テールナー","Tairenar","테르나","長尾火狐","Roussil","Rutena","Braixen","Braixen","Braixen","テールナー","长尾火狐"
"655","delphox","マフォクシー","Mahoxy","마폭시","妖火紅狐","Goupelin","Fennexis","Delphox","Delphox","Delphox","マフォクシー","妖火红狐"
"656","froakie","ケロマツ","Keromatsu","개구마르","呱呱泡蛙","Grenousse","Froxy","Froakie","Froakie","Froakie","ケロマツ","呱呱泡蛙"
"657","frogadier","ゲコガシラ","Gekogashira","개굴반장","呱頭蛙","Croâporal","Amphizel","Frogadier","Frogadier","Frogadier","ゲコガシラ","呱头蛙"
"658","greninja","ゲッコウガ","Gekkouga","개굴닌자","甲賀忍蛙","Amphinobi","Quajutsu","Greninja","Greninja","Greninja","ゲッコウガ","甲贺忍蛙"
"659","bunnelby","ホルビー","Horubee","파르빗","掘掘兔","Sapereau","Scoppel","Bunnelby","Bunnelby","Bunnelby","ホルビー","掘掘兔"
"660","diggersby","ホルード","Horudo","파르토","掘地兔","Excavarenne","Grebbit","Diggersby","Diggersby","Diggersby","ホルード","掘地兔"
"661","fletchling","ヤヤコマ","Yayakoma","화살꼬빈","小箭雀","Passerouge","Dartiri","Fletchling","Fletchling","Fletchling","ヤヤコマ","小箭雀"
"662","fletchinder","ヒノヤコマ","Hinoyakoma","불화살빈","火箭雀","Braisillon","Dartignis","Fletchinder","Fletchinder","Fletchinder","ヒノヤコマ","火箭雀"
"663","talonflame","ファイアロー","Fiarrow","파이어로","烈箭鷹","Flambusard","Fiaro","Talonflame","Talonflame","Talonflame","ファイアロー","烈箭鹰"
"664","scatterbug","コフキムシ","Kofukimushi","분이벌레","粉蝶蟲","Lépidonille","Purmel","Scatterbug","Scatterbug","Scatterbug","コフキムシ","粉蝶虫"
"665","spewpa","コフーライ","Kofuurai","분떠도리","粉蝶蛹","Pérégrain","Puponcho","Spewpa","Spewpa","Spewpa","コフーライ","粉蝶蛹"
"666","vivillon","ビビヨン","Viviyon","비비용","彩粉蝶","Prismillon","Vivillon","Vivillon","Vivillon","Vivillon","ビビヨン","彩粉蝶"
"667","litleo","シシコ","Shishiko","레오꼬","小獅獅","Hélionceau","Leufeo","Litleo","Litleo","Litleo","シシコ","小狮狮"
"668","pyroar","カエンジシ","Kaenjishi","화염레오","火炎獅","Némélios","Pyroleo","Pyroar","Pyroar","Pyroar","カエンジシ","火炎狮"
"669","flabebe","フラベベ","Flabebe","플라베베","花蓓蓓","Flabébé","Flabébé","Flabébé","Flabébé","Flabébé","フラベベ","花蓓蓓"
"670","floette","フラエッテ","Floette","플라엣테","花葉蒂","Floette","Floette","Floette","Floette","Floette","フラエッテ","花叶蒂"
"671","florges","フラージェス","Florges","플라제스","花潔夫人","Florges","Florges","Florges","Florges","Florges","フラージェス","花洁夫人"
"672","skiddo","メェークル","Meecle","메이클","坐騎小羊","Cabriolaine","Mähikel","Skiddo","Skiddo","Skiddo","メェークル","坐骑小羊"
"673","gogoat","ゴーゴート","Gogoat","고고트","坐騎山羊","Chevroum","Chevrumm","Gogoat","Gogoat","Gogoat","ゴーゴート","坐骑山羊"
"674","pancham","ヤンチャム","Yancham","판짱","頑皮熊貓","Pandespiègle","Pam-Pam","Pancham","Pancham","Pancham","ヤンチャム","顽皮熊猫"
"675","pangoro","ゴロンダ","Goronda","부란다","流氓熊貓","Pandarbare","Pandagro","Pangoro","Pangoro","Pangoro","ゴロンダ","霸道熊猫"
"676","furfrou","トリミアン","Trimmien","트리미앙","多麗米亞","Couafarel","Coiffwaff","Furfrou","Furfrou","Furfrou","トリミアン","多丽米亚"
"677","espurr","ニャスパー","Nyasper","냐스퍼","妙喵","Psystigri","Psiau","Espurr","Espurr","Espurr","ニャスパー","妙喵"
"678","meowstic","ニャオニクス","Nyaonix","냐오닉스","超能妙喵","Mistigrix","Psiaugon","Meowstic","Meowstic","Meowstic","ニャオニクス","超能妙喵"
"679","honedge","ヒトツキ","Hitotsuki","단칼빙","獨劍鞘","Monorpale","Gramokles","Honedge","Honedge","Honedge","ヒトツキ","独剑鞘"
"680","doublade","ニダンギル","Nidangill","쌍검킬","雙劍鞘","Dimoclès","Duokles","Doublade","Doublade","Doublade","ニダンギル","双剑鞘"
"681","aegislash","ギルガルド","Gillgard","킬가르도","堅盾劍怪","Exagide","Durengard","Aegislash","Aegislash","Aegislash","ギルガルド","坚盾剑怪"
"682","spritzee","シュシュプ","Shushupu","슈쁘","粉香香","Fluvetin","Parfi","Spritzee","Spritzee","Spritzee","シュシュプ","粉香香"
"683","aromatisse","フレフワン","Frefuwan","프레프티르","芳香精","Cocotine","Parfinesse","Aromatisse","Aromatisse","Aromatisse","フレフワン","芳香精"
"684","swirlix","ペロッパフ","Peroppafu","나룸퍼프","綿綿泡芙","Sucroquin","Flauschling","Swirlix","Swirlix","Swirlix","ペロッパフ","绵绵泡芙"
"685","slurpuff","ペロリーム","Peroream","나루림","胖甜妮","Cupcanaille","Sabbaione","Slurpuff","Slurpuff","Slurpuff","ペロリーム","胖甜妮"
"686","inkay","マーイーカ","Maaiika","오케이징","好啦魷","Sepiatop","Iscalar","Inkay","Inkay","Inkay","マーイーカ","好啦鱿"
"687","malamar","カラマネロ","Calamanero","칼라마네로","烏賊王","Sepiatroce","Calamanero","Malamar","Malamar","Malamar","カラマネロ","乌贼王"
"688","binacle","カメテテ","Kametete","거북손손","龜腳腳","Opermine","Bithora","Binacle","Binacle","Binacle","カメテテ","龟脚脚"
"689","barbaracle","ガメノデス","Gamenodes","거북손데스","龜足巨鎧","Golgopathe","Thanathora","Barbaracle","Barbaracle","Barbaracle","ガメノデス","龟足巨铠"
"690","skrelp","クズモー","Kuzumo","수레기","垃垃藻","Venalgue","Algitt","Skrelp","Skrelp","Skrelp","クズモー","垃垃藻"
"691","dragalge","ドラミドロ","Dramidoro","드래캄","毒藻龍","Kravarech","Tandrak","Dragalge","Dragalge","Dragalge","ドラミドロ","毒藻龙"
"692","clauncher","ウデッポウ","Udeppou","완철포","鐵臂槍蝦","Flingouste","Scampisto","Clauncher","Clauncher","Clauncher","ウデッポウ","铁臂枪虾"
"693","clawitzer","ブロスター","Bloster","블로스터","鋼炮臂蝦","Gamblast","Wummer","Clawitzer","Clawitzer","Clawitzer","ブロスター","钢炮臂虾"
"694","helioptile","エリキテル","Erikiteru","목도리키텔","傘電蜥","Galvaran","Eguana","Helioptile","Helioptile","Helioptile","エリキテル","伞电蜥"
"695","heliolisk","エレザード","Elezard","일레도리자드","光電傘蜥","Iguolta","Elezard","Heliolisk","Heliolisk","Heliolisk","エレザード","光电伞蜥"
"696","tyrunt","チゴラス","Chigoras","티고라스","寶寶暴龍","Ptyranidur","Balgoras","Tyrunt","Tyrunt","Tyrunt","チゴラス","宝宝暴龙"
"697","tyrantrum","ガチゴラス","Gachigoras","견고라스","怪顎龍","Rexillius","Monargoras","Tyrantrum","Tyrantrum","Tyrantrum","ガチゴラス","怪颚龙"
"698","amaura","アマルス","Amarus","아마루스","冰雪龍","Amagara","Amarino","Amaura","Amaura","Amaura","アマルス","冰雪龙"
"699","aurorus","アマルルガ","Amaruruga","아마루르가","冰雪巨龍","Dragmara","Amagarga","Aurorus","Aurorus","Aurorus","アマルルガ","冰雪巨龙"
"700","sylveon","ニンフィア","Nymphia","님피아","仙子伊布","Nymphali","Feelinara","Sylveon","Sylveon","Sylveon","ニンフィア","仙子伊布"
"701","hawlucha","ルチャブル","Luchabull","루차불","摔角鷹人","Brutalibré","Resladero","Hawlucha","Hawlucha","Hawlucha","ルチャブル","摔角鹰人"
"702","dedenne","デデンネ","Dedenne","데덴네","咚咚鼠","Dedenne","Dedenne","Dedenne","Dedenne","Dedenne","デデンネ","咚咚鼠"
"703","carbink","メレシー","Melecie","멜리시","小碎鑽","Strassie","Rocara","Carbink","Carbink","Carbink","メレシー","小碎钻"
"704","goomy","ヌメラ","Numera","미끄메라","黏黏寶","Mucuscule","Viscora","Goomy","Goomy","Goomy","ヌメラ","黏黏宝"
"705","sliggoo","ヌメイル","Numeil","미끄네일","黏美兒","Colimucus","Viscargot","Sliggoo","Sliggoo","Sliggoo","ヌメイル","黏美儿"
"706","goodra","ヌメルゴン","Numelgon","미끄래곤","黏美龍","Muplodocus","Viscogon","Goodra","Goodra","Goodra","ヌメルゴン","黏美龙"
"707","klefki","クレッフィ","Cleffy","클레피","鑰圈兒","Trousselin","Clavion","Klefki","Klefki","Klefki","クレッフィ","钥圈儿"
"708","phantump","ボクレー","Bokurei","나목령","小木靈","Brocélôme","Paragoni","Phantump","Phantump","Phantump","ボクレー","小木灵"
"709","trevenant","オーロット","Ohrot","대로트","朽木妖","Desséliande","Trombork","Trevenant","Trevenant","Trevenant","オーロット","朽木妖"
"710","pumpkaboo","バケッチャ","Bakeccha","호바귀","南瓜精","Pitrouille","Irrbis","Pumpkaboo","Pumpkaboo","Pumpkaboo","バケッチャ","南瓜精"
"711","gourgeist","パンプジン","Pumpjin","펌킨인","南瓜怪人","Banshitrouye","Pumpdjinn","Gourgeist","Gourgeist","Gourgeist","パンプジン","南瓜怪人"
"712","bergmite","カチコール","Kachikohru","꽁어름","冰寶","Grelaçon","Arktip","Bergmite","Bergmite","Bergmite","カチコール","冰宝"
"713","avalugg","クレベース","Crebase","크레베이스","冰岩怪","Séracrawl","Arktilas","Avalugg","Avalugg","Avalugg","クレベース","冰岩怪"
"714","noibat","オンバット","Onbat","음뱃","嗡蝠","Sonistrelle","eF-eM","Noibat","Noibat","Noibat","オンバット","嗡蝠"
"715","noivern","オンバーン","Onvern","음번","音波龍","Bruyverne","UHaFnir","Noivern","Noivern","Noivern","オンバーン","音波龙"
"716","xerneas","ゼルネアス","Xerneas","제르네아스","哲爾尼亞斯","Xerneas","Xerneas","Xerneas","Xerneas","Xerneas","ゼルネアス","哲尔尼亚斯"
"717","yveltal","イベルタル","Yveltal","이벨타르","伊裴爾塔爾","Yveltal","Yveltal","Yveltal","Yveltal","Yveltal","イベルタル","伊裴尔塔尔"
"718","zygarde","ジガルデ","Zygarde","지가르데","基格爾德","Zygarde","Zygarde","Zygarde","Zygarde","Zygarde","ジガルデ","基格尔德"
"719","diancie","ディアンシー","Diancie","디안시","蒂安希","Diancie","Diancie","Diancie","Diancie","Diancie","ディアンシー","蒂安希"
"720","hoopa","フーパ","Hoopa","후파","胡帕","Hoopa","Hoopa","Hoopa","Hoopa","Hoopa","フーパ","胡帕"
"721","volcanion","ボルケニオン","Volcanion","볼케니온","波爾凱尼恩","Volcanion","Volcanion","Volcanion","Volcanion","Volcanion","ボルケニオン","波尔凯尼恩"
"722","rowlet","モクロー","Mokuroh","나몰빼미","木木梟","Brindibou","Bauz","Rowlet","Rowlet","Rowlet","モクロー","木木枭"
"723","dartrix","フクスロー","Fukuthrow","빼미스로우","投羽梟","Efflèche","Arboretoss","Dartrix","Dartrix","Dartrix","フクスロー","投羽枭"
"724","decidueye","ジュナイパー","Junaiper","모크나이퍼","狙射樹梟","Archéduc","Silvarro","Decidueye","Decidueye","Decidueye","ジュナイパー","狙射树枭"
"725","litten","ニャビー","Nyabby","냐오불","火斑喵","Flamiaou","Flamiau","Litten","Litten","Litten","ニャビー","火斑喵"
"726","torracat","ニャヒート","Nyaheat","냐오히트","炎熱喵","Matoufeu","Miezunder","Torracat","Torracat","Torracat","ニャヒート","炎热喵"
"727","incineroar","ガオガエン","Gaogaen","어흥염","熾焰咆哮虎","Félinferno","Fuegro","Incineroar","Incineroar","Incineroar","ガオガエン","炽焰咆哮虎"
"728","popplio","アシマリ","Ashimari","누리공","球球海獅","Otaquin","Robball","Popplio","Popplio","Popplio","アシマリ","球球海狮"
"729","brionne","オシャマリ","Osyamari","키요공","花漾海獅","Otarlette","Marikeck","Brionne","Brionne","Brionne","オシャマリ","花漾海狮"
"730","primarina","アシレーヌ","Ashirene","누리레느","西獅海壬","Oratoria","Primarene","Primarina","Primarina","Primarina","アシレーヌ","西狮海壬"
"731","pikipek","ツツケラ","Tsutsukera","콕코구리","小篤兒","Picassaut","Peppeck","Pikipek","Pikipek","Pikipek","ツツケラ","小笃儿"
"732","trumbeak","ケララッパ","Kerarappa","크라파","喇叭啄鳥","Piclairon","Trompeck","Trumbeak","Trumbeak","Trumbeak","ケララッパ","喇叭啄鸟"
"733","toucannon","ドデカバシ","Dodekabashi","왕큰부리","銃嘴大鳥","Bazoucan","Tukanon","Toucannon","Toucannon","Toucannon","ドデカバシ","铳嘴大鸟"
"734","yungoos","ヤングース","Youngoose","영구스","貓鼬少","Manglouton","Mangunior","Yungoos","Yungoos","Yungoos","ヤングース","猫鼬少"
"735","gumshoos","デカグース","Dekagoose","형사구스","貓鼬探長","Argouste","Manguspektor","Gumshoos","Gumshoos","Gumshoos","デカグース","猫鼬探长"
"736","grubbin","アゴジムシ","Agojimushi","턱지충이","強顎雞母蟲","Larvibule","Mabula","Grubbin","Grubbin","Grubbin","アゴジムシ","强颚鸡母虫"
"737","charjabug","デンヂムシ","Dendimushi","전지충이","蟲電寶","Chrysapile","Akkup","Charjabug","Charjabug","Charjabug","デンヂムシ","虫电宝"
